Canonical URL,RSD Name,Author,Skill Statement,Category,Keywords,Alignment Name
https://osmt.wgu.edu/api/skills/3e2cf489-3b99-426d-8ca5-76c69f1606d2,Manual Penetration Testing Implementation,Western Governors University,Implement manual penetration testing of deployed applications.,Code Review,Information Systems Security; Code Review; Security for Hackers and Developers: Code Auditing; WGUSID: 4244,Code Review
https://osmt.wgu.edu/api/skills/76eebc48-4eed-4e35-a09f-03f4e5f87fd5,Device Security Maintenance Network Management Implementation,Western Governors University,Implement network management and monitoring systems for  device security maintenance when vulnerabilities or malicious traffic is discovered.,Network Security,Information Systems Security; Network Security; Network Defense (CND Prep); Cisco ASA; Cisco FirePower; Palo Alto Networks; WGUSID: 4254,Network Security
https://osmt.wgu.edu/api/skills/17703f93-8511-4c33-a0a8-0b50c793ea46,Device Security Alert Network Management Implementation,Western Governors University,Implement network management and monitoring systems for device security alert when vulnerabilities or malicious traffic is discovered.,Network Security,Information Systems Security; Network Security; Network Defense (CND Prep); Cisco ASA; Cisco FirePower; Palo Alto Networks; WGUSID: 4254.1,Network Security
https://osmt.wgu.edu/api/skills/32975dc2-9f19-40d6-ae45-23a118db22dc,Network Segmentation Implementation,Western Governors University,Assess network segmentation through virtual local area networks (VLANs) for segregating secure traffic from insecure traffic.,Network Security,Information Systems Security; Network Security; Network Defense (CND Prep); Cisco ASA; Cisco FirePower; Palo Alto Networks; WGUSID: 4256,Network Security
https://osmt.wgu.edu/api/skills/c6dd0f22-7e97-41cb-9d39-2cc1ec8d3b15,Perimeter Security Tracking Implementation,Western Governors University,Implement perimeter security for tracking activity  for suspected malicious activity.,Network Security,Information Systems Security; Network Security; Network Defense (CND Prep); Cisco ASA; Cisco FirePower; Palo Alto Networks; WGUSID: 4271,Network Security
https://osmt.wgu.edu/api/skills/c45f65da-847f-4502-9e1d-923371a49743,Perimeter Security Alerts Implementation,Western Governors University,Implement perimeter security for issue alerts for suspected malicious activity.,Network Security,Information Systems Security; Network Security; Network Defense (CND Prep); Cisco ASA; Cisco FirePower; Palo Alto Networks; WGUSID: 4271.1,Network Security
https://osmt.wgu.edu/api/skills/9dd8c75b-7510-4e20-b24f-2265d49dd691,Granular Security Policies Implementation,Western Governors University,Implement granular security policies at the virtualization host and device levels.,Virtualization Security,Information Systems Security; Virtualization Security; Securing Windows Server 2016 Virtualization; WGUSID: 4313,Virtualization Security
https://osmt.wgu.edu/api/skills/185762c7-a922-4762-87c9-a53ffba1b256,Security Protocols Implementation,Western Governors University,Implement security protocols for reducing an infrastructure as a service (IaaS) attack surface and establishing a defensible perimeter.,Infrastructure As A Service (IaaS),Information Systems Security; Infrastructure As A Service (IaaS) Security; Cloud Computing and the Security Challenge; WGUSID: 4314,
https://osmt.wgu.edu/api/skills/b1fddf8e-4fbf-4a3a-9471-839b19d9c264,Platform as a Service (PaaS) Security Protocol Implementation,Western Governors University,Implement security protocols for reducing platform as a service (PaaS) attack surface and establishing a defensible perimeter.,Platform as a Service (PaaS),Information Systems Security; Cloud Computing and the Security Challenge; Platform as a Service (PaaS); Platform as a Service (PaaS) Security; WGUSID: 4315,Platform as a Service (PaaS)
https://osmt.wgu.edu/api/skills/6b918a00-df27-466d-9d44-bf3995edf976,Static Application Security Testing Implementation,Western Governors University,Implement static application security testing.,Code Review,Information Systems Security; Code Review; Security for Hackers and Developers: Code Auditing; WGUSID: 4335,Code Review
https://osmt.wgu.edu/api/skills/c13707c8-d584-4401-bfd5-2e7f6e85da3f,Disaster Recovery Plan Testing Implementation,Western Governors University,Implement testing for the disaster recovery plan.,Disaster Recovery Plan,Information Systems Security; Disaster Recovery Plan; Disaster Recovery Planning: Step by Step; Disaster Recovery Planning; WGUSID: 4360,Disaster Recovery Plan
https://osmt.wgu.edu/api/skills/5869270a-f547-4853-8755-e3b22819224f,Disaster Recovery Plan Training Implementation,Western Governors University,Implement training for the disaster recovery plan.,Disaster Recovery Plan,Information Systems Security; Disaster Recovery Plan; Disaster Recovery Planning: Step by Step; Disaster Recovery Planning; WGUSID: 4360.1,Disaster Recovery Plan
https://osmt.wgu.edu/api/skills/1a8dfd9e-6500-4fc2-9f59-5627d1952c3f,Information Security Requirements Integration Management,Western Governors University,Manage the integration of information security requirements into contracts for maintaining the organization's security strategy.,Risk Analysis,Information Systems Security; Risk Analysis; Risk Management; Risk Assessment; Vendor Risk Assessment; IT Outsourcing - Vendor Selection and Contracting; WGUSID: 4524,Risk Analysis
https://osmt.wgu.edu/api/skills/a8627f07-4b91-4654-a30f-9792a6fe88c0,Information Security Requirements Monitoring Management,Western Governors University,Manage the monitoring of information security requirements into contracts for maintaining the organization's security strategy.,Risk Analysis,Information Systems Security; Risk Analysis; Risk Management; Risk Assessment; Vendor Risk Assessment; IT Outsourcing - Vendor Selection and Contracting; WGUSID: 4524.1,Risk Analysis
https://osmt.wgu.edu/api/skills/f2cc4d05-a850-4066-b8d4-aadc5f803827,Obtained Intelligence Integration,Western Governors University,Integrate obtained intelligence into existing security technologies.,Cyber Threat Intelligence,Information Systems Security; Cyber Threat Intelligence; Cyber Threat Intelligence (CTI); Threat Intelligence: The Big Picture; Security Architecture and Design: The Big Picture; Threat Intelligence and Analysis; WGUSID: 4545,Cyber Threat Intelligence
https://osmt.wgu.edu/api/skills/e869f070-bf49-4e47-b516-59ebf1c37aa5,Security Policies Application,Western Governors University,Apply security policies in the virtualization environment.,Virtualization Security,Information Systems Security; Virtualization Security; Securing Windows Server 2016 Virtualization; WGUSID: 4738,Virtualization Security
https://osmt.wgu.edu/api/skills/3d3212d4-200e-4291-abf3-ada0c155f912,Identity and Access Management (IAM) Systems Maintenance,Western Governors University,"Maintain identity and access management (IAM) systems as business needs, personnel, and infrastructure systems evolve.",Identity And Access Management,Information Systems Security; Identity And Access Management; The Issues of Identity and Access Management (IAM); Okta; Microsoft Active Directory; SailPoint; SAP; Oracle Identity Analytics; WGUSID: 4770,Identity And Access Management
https://osmt.wgu.edu/api/skills/b3fb22f2-64fa-4714-989a-d6783950c70c,Maintain Disaster Recovery Plan,Western Governors University,Maintain the disaster recovery plan as infrastructure is changed or enhanced.,Disaster Recovery Plan,Information Systems Security; Disaster Recovery Plan; Disaster Recovery Planning: Step by Step; Disaster Recovery Planning; WGUSID: 4845,Disaster Recovery Plan
https://osmt.wgu.edu/api/skills/b24f6d19-2209-4dcb-9f5b-561a03a8012a,Material Organization,Western Governors University,Organize material before writing.,Written Communication,Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; Writing; Academic Writing; WGUSID: 5260,Written Communication
https://osmt.wgu.edu/api/skills/4f7f142f-27cf-4971-aac9-9aa1a59fd07e,Perform Information Assets Risk Assessment,Western Governors University,Perform a risk assessment for information assets.,Information Assurance,Information Systems Security; Information Security Manager: Information Security Governance; Information Assurance; WGUSID: 5353,Information Assurance
https://osmt.wgu.edu/api/skills/9558168b-ba26-479d-93e1-234ba586d815,Threats and Vulnerabilities Prioritization,Western Governors University,Prioritize threats and vulnerabilities based on risk.,Vulnerability Assessments,Information Systems Security; Vulnerability Assessments; Vulnerability Management: The Big Picture; Kali Linux; Nessus; Vulnerability Assessment; Vulnerability Analysis; WGUSID: 5632,Vulnerability Assessments
https://osmt.wgu.edu/api/skills/a5da8587-d5c0-43f7-b60a-d93fdccfce86,Provide Event-Triggered Reporting,Western Governors University,Provide event-triggered and scheduling reporting to alert organizational security of any unauthorized use.,Wireless Network Security,Information Systems Security; Wireless Network Security; Wireless Network Penetration Testing; WGUSID: 5760,
https://osmt.wgu.edu/api/skills/f9c83319-f604-4908-896a-242a2a53a315,Ethical Issue Resolution,Western Governors University,Resolve ethical issues through revised business operations approaches.,Business Ethics,Business Ethics; Professional_Ethics; Thinking; Ethics; WGUSID: 5923,Business Ethics
https://osmt.wgu.edu/api/skills/91e459e8-37c5-4fd8-9fdd-f9cf44a6d90e,Incident Remediation,Western Governors University,Remediate the incident through containment by identifying the remediation solution or updating the policy or control necessary.,Incident Response,Information Systems Security; Incident Detection and Response: The Big Picture; Splunk; IBM Radar; Incident Response; WGUSID: 5987,Incident Response
https://osmt.wgu.edu/api/skills/8c108305-139e-4466-baeb-6f10a13e9052,Incident Eradication,Western Governors University,Eradicate the incident through containment by patching the vulnerability or updating the policy or control necessary.,Incident Response,Information Systems Security; Incident Detection and Response: The Big Picture; Splunk; IBM Radar; Incident Response; WGUSID: 5987.1,Incident Response
https://osmt.wgu.edu/api/skills/6768f9f8-01d1-4d3d-b219-76e078618ded,Virtual Guest and Device Securing,Western Governors University,Secure virtualized guests and their devices from the underlying physical host.,Virtualization Security,Information Systems Security; Virtualization Security; Securing Windows Server 2016 Virtualization; WGUSID: 6158,Virtualization Security
https://osmt.wgu.edu/api/skills/ab98d9e2-ab66-40b9-90eb-2ac584b0a7a5,Wireless Network Traffic Segmentation Assessment,Western Governors University,"Assess the segmentation of wireless network traffic between organizational use, guest use, and secure use.",Wireless Network Security,Information Systems Security; Wireless Network Security; Wireless Network Penetration Testing; WGUSID: 6166,
https://osmt.wgu.edu/api/skills/9efeac18-0aec-4b21-a421-fea79a908270,Ethical Methodology Selection,Western Governors University,Select ethical methodologies when collecting data.,Data Collection,Curriculum & Instruction; Data Collection; WGUSID: 6190,Data Collection
https://osmt.wgu.edu/api/skills/de736c91-e4d3-428b-83c5-93b92745170b,Information Security Responsibilities Determination,Western Governors University,Determine information security responsibilities throughout the organization.,Information Governance,Information Systems Security; Security Operations; Information Governance; Information Security Manager: Information Security Governance; WGUSID: 6331,Information Governance
https://osmt.wgu.edu/api/skills/cb5f1e81-3819-44ce-8315-51fc31773729,Web Application Security Testing,Western Governors University,"Test web applications for secure communication, secure account management, and data privacy.",Web Application Security,Information Systems Security; Web Application Security; Sonarube; IBM AppScan; HP Fortify; Web Application Security Testing; WGUSID: 6464,Web Application Security
https://osmt.wgu.edu/api/skills/dc6fd03f-7c0e-4f3e-a6ff-28921f175c8c,Web Application Testing,Western Governors University,Test web applications based on the Open Web Application Security Project (OWASP) Top 10 Web Application Security Risks.,Web Application Security,Information Systems Security; Web Application Security; Sonarube; IBM AppScan; HP Fortify; Web Application Security Testing; WGUSID: 6465,Web Application Security
https://osmt.wgu.edu/api/skills/54ad0e36-412b-4e6e-bc85-46a6a2207d58,Software Tools Application,Western Governors University,Apply software tools for assessing the information security posture of an organization.,Information Systems Security,Information Systems Security; The Information Security Big Picture; WGUSID: 6621,Information Systems Security
https://osmt.wgu.edu/api/skills/ece2cfdb-40d5-4eb8-be41-d94f7d38cd5e,Empower Others to Solve Problems,Western Governors University,Implement coaching strategies for empowering others to problem-solve.,Problem Solving,Being; Business_Ethics; Professional_Ethics; 21st_Century_Skills; Doing; SEL: Executive Function; SEL; Problem Solving; Power_Skills_Framework; Troubleshooting (Problem Solving); WGUSID: 6645; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 2870,Problem Solving
https://osmt.wgu.edu/api/skills/c67a562b-3c8a-4070-96b7-94aab08905b3,Persuasive Proposal Writing,Western Governors University,Write a proposal for convincing an audience of benefits and value.,Written Communication,Business_Ethics; Professional_Ethics; Communications; Doing; Written Communication; Writing; Academic Writing; Persuasive Communication; Persuasion; Persuasive Writing; WGUSID: 6934,Written Communication
https://osmt.wgu.edu/api/skills/14df59b8-02a3-4659-af95-9b9c0146d724,Common Goal Establishment,Western Governors University,Establish common goals through persuasive communication.,Persuasive Communication,Business_Ethics; Professional_Ethics; Communications; Thinking; Persuasive Communication; Persuasion; WGUSID: 3523.1,Persuasive Communication
https://osmt.wgu.edu/api/skills/6f0b814d-bd2a-4411-bd83-93c1fa496c9a,Power Source Identification,Western Governors University,Identify organizational power sources for leveraging communications delivery.,Persuasive Communication,Business_Ethics; Professional_Ethics; Communications; Thinking; Persuasive Communication; Persuasion; WGUSID: 3819.1; 3825,Persuasive Communication
https://osmt.wgu.edu/api/skills/2e6eee66-7b77-4043-b950-7c3a84c9e4d2,Ethical Behavior Demonstration,Western Governors University,Demonstrate ethically responsible behavior.,Business Ethics,Business Ethics; Business_Ethics; Professional_Ethics; Doing; WGUSID: 4647.1; 4654,Business Ethics
https://osmt.wgu.edu/api/skills/957c8fd6-534a-40da-86bc-116867b8ff71,Written Material Proofreading,Western Governors University,Proofread written material.,Written Communication,Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; Written Communication; Writing; Academic Writing; WGUSID: 5260.1,Written Communication
https://osmt.wgu.edu/api/skills/94a231b8-3dfe-43eb-af88-0eb1cdb89c81,Problem-Solving Skill Implementation,Western Governors University,Implement problem-solving skills for issue resolution.,Problem Solving,Business_Ethics; Professional_Ethics; 21st_Century_Skills; Doing; SEL: Executive Function; SEL; Problem Solving; Troubleshooting (Problem Solving); WGUSID: 6757; 6754.1,Problem Solving
https://osmt.wgu.edu/api/skills/a0f76482-9834-4b50-b57e-2598609cf6d1,Informative Proposal Writing,Western Governors University,Write a proposal for communicating benefits and value to an audience.,Written Communication,Business_Ethics; Professional_Ethics; Communications; Doing; Written Communication; Writing; Academic Writing; Persuasive Communication; Persuasion; WGUSID: 6934.1,Written Communication
https://osmt.wgu.edu/api/skills/9a1f0b35-86de-4f14-ab39-ddf23af7ab3e,Business Case Writing,Western Governors University,Write business cases.,Written Communication,Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; Written Communication; Writing; Academic Writing; Punctuation; Editing; Medical Writing; Grammar; WGUSID: 797.1,Written Communication
https://osmt.wgu.edu/api/skills/407c530e-56c5-45ca-bdd3-6452e6175d19,Plan a Schedule in Advance,Western Governors University,Plan a schedule in advance to include necessary tasks.,Time Management,Time Management; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Self Management; any to-do app; WGUSID: 5468,Time Management
https://osmt.wgu.edu/api/skills/2df35dc9-9d7d-4866-bafe-7d9d478be187,Communicate Core Beliefs,Western Governors University,Communicate one's core beliefs or the origins of the core beliefs.,Self-Reflection,Character; 21st_Century_Skills; Self Evaluation; Positive Mental Attitude; Reflective Practice; Self-Reflection; BCore; Positive Behavior Support; Positive Reinforcement; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Self Management; Reflective Listening; AppBizSkl; WGUSID: 6336,Self Evaluation
https://osmt.wgu.edu/api/skills/6138b626-30bd-405b-9d01-ec9072b2c5e3,Evaluate Facts,Western Governors University,Evaluate facts in an objective manner.,Critical Thinking,Critical Thinking; Operations; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 3121,Critical Thinking
https://osmt.wgu.edu/api/skills/ea19897d-2354-4771-8016-4fc26bef69eb,Articulate Findings and Resolutions,Western Governors University,Articulate findings and resolutions to a problem.,Problem Solving,21st_Century_Skills; Thinking; SEL; Problem Solving; Power_Skills_Framework; Troubleshooting (Problem Solving); Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 922,Problem Solving
https://osmt.wgu.edu/api/skills/f6af9188-503f-42e8-aefc-19277f5abfe0,Collaborate to Solve Challenges,Western Governors University,Collaborate with a team to solve challenging issues.,Problem Solving,Problem Solving; Troubleshooting (Problem Solving); Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 941,Problem Solving
https://osmt.wgu.edu/api/skills/717ab98a-f178-4f80-9d53-caf21da4abbd,Compare Alternate Solutions,Western Governors University,Compare alternatives to select the optimum solution to a problem.,Problem Solving,Problem Solving; Troubleshooting (Problem Solving); Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 1098,Problem Solving
https://osmt.wgu.edu/api/skills/0ede168d-423d-49a7-be64-d1dd023900a2,Assess a Planned Problem-Solving Solution,Western Governors University,Assess the success of the plan developed to solve a problem.,Problem Solving,Problem Solving; Troubleshooting (Problem Solving); Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 169.1,Problem Solving
https://osmt.wgu.edu/api/skills/c4e7485b-a121-4d7c-b7f5-db88ac220c90,Create a Goal Plan,Western Governors University,Create a plan to achieve identified goals.,Planning,Planning; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; goals; WGUSID: 10714,Planning
https://osmt.wgu.edu/api/skills/4919a0e2-c109-4b44-8cdb-923bac28190f,Evaluate Results Against Predetermined Goals,Western Governors University,Evaluate results to determine if a plan achieved the identified goals.,Planning,Planning; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; goals; WGUSID: 10716,Planning
https://osmt.wgu.edu/api/skills/269c16ee-47b2-441e-a885-43db6d13dbb9,Implement a Plan,Western Governors University,Implement a plan to achieve identified goals.,Planning,Planning; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; goals; WGUSID: 10715,Planning
https://osmt.wgu.edu/api/skills/8988aac7-65b1-4532-b8ef-079446f41a93,Develop Organizational Processes for a Project,Western Governors University,Develop organizational processes for consistency across projects.,Organizational Skills,Organizational Skills; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 10698,Organizational Skills
https://osmt.wgu.edu/api/skills/aedc86ad-50ec-4a93-a365-2bbef7b8ce02,Integrate Organizational Processes into Tasks,Western Governors University,Integrate an organizational process into daily tasks for a given project.,Organizational Skills,Organizational Skills; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 10699,Organizational Skills
https://osmt.wgu.edu/api/skills/8c76faa3-2674-4a40-9cee-8d1e0b37ae91,Organize Project into Daily Tasks,Western Governors University,Organize each project into daily tasks.,Organizational Skills,Organizational Skills; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 10700,Organizational Skills
https://osmt.wgu.edu/api/skills/92b66632-8fb5-4e91-afed-a9c0a6293935,Track Task Deadlines,Western Governors University,Track deadlines with a task schedule.,Organizational Skills,Organizational Skills; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making; WGUSID: 10701,Organizational Skills
https://osmt.wgu.edu/api/skills/ffd6ecac-43ad-4327-93ea-6015740c8ef5,Articulate a Vision or Goal,Western Governors University,Articulate a vision or goal to team members.,Team Leadership,Team Leadership; Leading Teams; email; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Interpersonal Communication; phone; text messaging.; WGUSID: 601,Team Leadership
https://osmt.wgu.edu/api/skills/16e330dd-fdbb-4385-923c-d1aa5be5349f,Display Attitude and Belief Awareness,Western Governors University,"Display an awareness that one's own attitudes and beliefs can be different from other cultures and communities, and is able to identify their own assumptions, judgments and biases about self and others.",Cultural Sensitivity,Cultural Sensitivity; Cultural Awareness; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Social Awareness; AppBizSkl; WGUSID: 2732,Cultural Sensitivity
https://osmt.wgu.edu/api/skills/25a22e1e-2b79-41b0-a064-a1e6ee5ac2ec,Static Application Security Testing Administration,Western Governors University,Administer static application security testing (SAST) tools relevant to an organization's deployed applications and infrastructure.,Application Security,MEDLT201504; Application Security; Static Application Security Testing (SAST); WGUSID: 102,Application Security
https://osmt.wgu.edu/api/skills/a23c738f-c73a-41ea-91e0-767c50061f82,Policy and Procedure Strength Assessment,Western Governors University,Assess the strengths and weaknesses of the organization's policies and procedures.,Business Ethics,Business Ethics; Business_Ethics; Professional_Ethics; Thinking; WGUSID: 734,Business Ethics
https://osmt.wgu.edu/api/skills/61bfc0fc-b07e-412b-a74b-e2e78a42bb0e,Technology Assessment,Western Governors University,Assess business requirements and priorities to determine needed changes to technology.,Business Requirements,Business Requirements; WGUSID: 666,Business Requirements
https://osmt.wgu.edu/api/skills/35daa038-ce24-45e4-a111-bf30430960bd,"SWOT (strengths, weaknesses, opportunities, and threats) Analysis",Western Governors University,"Analyze a firm's internal capabilities, market competition, and critical external contingencies by using tools, such as SWOT (strengths, weaknesses, opportunities, and threats).",Business Strategies,Analysis; Analytical Techniques; Marketing; Strategy; Business Strategies; SWOT; SWOT Analysis; Market Competition; WGUSID: 167,Business Strategies
https://osmt.wgu.edu/api/skills/b5f9b2c1-ddbe-41b1-a744-28bfb594012c,Change Management Technique Application,Western Governors University,Apply change management techniques to manage and overcome resistance to change.,Change Management,Change Management; WGUSID: 410,Change Management
https://osmt.wgu.edu/api/skills/0e26ba5e-9372-45d0-ae51-694eab1f4ca9,Determine Effective Change Management Techniques,Western Governors University,Determine the most effective change management techniques for implementation in a given situation.,Change Management,Change Management; WGUSID: 2289,Change Management
https://osmt.wgu.edu/api/skills/03cfe226-119c-45a0-be3b-d231990c267d,Change Management Technique Recognition,Western Governors University,Recognize common change management techniques.,Change Management,Management; Change Management; WGUSID: 5868,Change Management
https://osmt.wgu.edu/api/skills/0dd4e31e-2a25-48e9-98b9-df0806759d96,Communication Security Protocol Implementation,Western Governors University,Implement communications security protocols to safeguard information within the defensible perimeter.,Computer Network Defense,Network Defense (CND Prep); Computer Network Defense; Computer Network Defense (CND); WGUSID: 4127,Computer Network Defense
https://osmt.wgu.edu/api/skills/9b7a00d9-43ee-4bfc-b0d9-d38cf2577b93,Switch and Network Configuration,Western Governors University,Configure switches and large networks.,Computer Network Operations,Computer Network Operations; WGUSID: 1291,Computer Network Operations
https://osmt.wgu.edu/api/skills/ed2161fd-7b20-47c6-a603-a06ea72732c9,Cost Classification Application,Western Governors University,Apply basic cost classifications and applications in a structured context to reflect use of organizational resources.,Cost Accounting,Accounting; Application; Cost Accounting; WGUSID: 401,Cost Accounting
https://osmt.wgu.edu/api/skills/03c19214-3053-4099-bf05-9406efb4f53f,Cultural Perspective Experience Description,Western Governors University,"Describe the experiences of others historically or in contemporary contexts primarily through one cultural perspective, demonstrating some openness to varied cultures and worldviews.",Cultural Diversity,Cultural Diversity; Appreciation for Diversity; WGUSID: 2003,Cultural Diversity
https://osmt.wgu.edu/api/skills/c040ec76-62cc-40d9-9427-c22cfdf7b213,Attitude and Belief Awareness Demonstration,Western Governors University,Demonstrate an awareness that one's own attitudes and beliefs can be different from other cultures and communities.,Culturally Sensitive,Cultural Awareness; Culturally Sensitive; WGUSID: 2732,Culturally Sensitive
https://osmt.wgu.edu/api/skills/80e0edfa-c068-4f35-b027-12e7239b9f3e,Assumption and Bias Awareness Demonstration,Western Governors University,"Demonstrate an ability to identify one's own assumptions, judgments, and biases about self and others.",Culturally Sensitive,Cultural Awareness; Culturally Sensitive; BCore; AppBizSkl; WGUSID: 2732.1,Culturally Sensitive
https://osmt.wgu.edu/api/skills/964ca3ec-bbed-486b-b6f5-34a5f728b47c,Internal Security Threats Identification,Western Governors University,Identify potential internal network security threats.,Cyber Threat Hunting,Cyber Threat Hunting; Operationalizing Cyber Threat Intel: Pivoting & Hunting; Threat Hunting; WGUSID: 6144.21; 6144.22,Cyber Threat Hunting
https://osmt.wgu.edu/api/skills/f3543ac8-73cb-4761-ad9d-17580b65c209,Existing Security Controls Analysis,Western Governors University,Analyze the effectiveness of existing security controls for IT risk mitigation.,Cybersecurity Assessment,Missing; Implementing a Security Assessment and Authorization Process; Cybersecurity Assessment; WGUSID: 3909,Cybersecurity Assessment
https://osmt.wgu.edu/api/skills/d90db1da-6fc4-4020-b5d7-af32705a184a,Data Collection Rule Development,Western Governors University,Develop business rules for processing and collecting data.,Data Analysis,Data Analysis; Ripjar Data Intelligence Platform; Instructional Design; Tableau; Microsoft Power BI; WGUSID: 2051.1,Data Analysis
https://osmt.wgu.edu/api/skills/24aadf9a-933b-402b-8584-5fd6fced6866,Use Methods for Data Collection,Western Governors University,"Use methods for data collection for the gathering, measurement, evaluation, validation, and communication of information.",Data Collection,GeneralEducation2019; Instructional Design; Data Collection; WGUSID: 3557,Data Collection
https://osmt.wgu.edu/api/skills/9770f4af-674c-4dae-8697-8795a3f48768,Ethical Data Gathering,Western Governors University,Gather data ethically to address questions or needs of particular projects.,Data Collection,GeneralEducation2019; Instructional Design; Data Collection; WGUSID: 3537,Data Collection
https://osmt.wgu.edu/api/skills/cfde38ca-144a-477c-acdb-24712dc5446d,Evaluate System Data Integrity,Western Governors University,Evaluate a system's data integrity.,Data Integrity,Data Integrity; WGUSID: 3068,Data Integrity
https://osmt.wgu.edu/api/skills/a94cd245-0212-4ab4-8bb5-5f69ec1a677a,Database Management Technique Description,Western Governors University,Describe techniques for managing basic databases and data warehouses to meet a highly structured need.,Database Administration,Management; BCore; BizEssen; Database Administration; Data Warehousing; Database Management; Back End Development; WGUSID: 1998,Database Administration
https://osmt.wgu.edu/api/skills/d6323a02-15fd-4bee-8f16-8ec044b5209f,Data and Information Security Best Practices Application,Western Governors University,"Apply best practice and emerging trends for rules, regulations, policies, concepts, and oversight for data and information security and Health Insurance Portability and Accountability Act of 1996 (HIPAA) regulations at the micro, mezzo, and macro levels of practice.",Health Insurance Portability and Accountability Act (HIPAA) Compliance,Health Insurance Portability and Accountability Act (HIPAA) Compliance; Security Compliance: The Big Picture; WGUSID: 405,Health Insurance Portability and Accountability Act (HIPAA) Compliance
https://osmt.wgu.edu/api/skills/00d7182f-d895-4231-a784-82e41ce44f46,Data Compromise Analysis,Western Governors University,Analyze relevant data for indicators of compromise.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Incident Detection and Response: The Big Picture; WGUSID: 313,Information Security Management
https://osmt.wgu.edu/api/skills/5f38044b-6268-422f-885e-4f480911bd4d,Evaluate Security Events Impact,Western Governors University,Evaluate the impact of internal and external security events.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Information Classification; WGUSID: 495,Information Security Management
